code,title,crn,meets,professor,start_date
ILS 40401,"Gender, Sexuality, and Colonization in Latin America",31802,MW 11a-12:15p,K. Graubart,2024-01-16
ILS 40601,Immigrant Youth and Families,28475,TTh 12:30-1:45p,J. Padilla,2024-01-16
ILS 40701,"RACE, ETHNICITY, AND THE CONSTRUCTION OF LATIN@ IDENTITIES IN THE US",32945,MW 9:30-10:45a,R. Cadena,2024-01-16
ILS 40903,All Monuments Must Fall and Be Forgotten ,32364,MW 11a-12:15p,C. Jauregui,2024-01-16
ILS 40904,Hispanic Caribbean Identity in Literature and Performance,32365,TTh 2-3:15p,B. Heller,2024-01-16
ILS 40905,The Modernist Chronicle in Latin America ,32089,MW 3:30-4:45p,M. Olivera-Williams,2024-01-16
ILS 40908,Afrolatinidades,32091,TTh 12:30-1:45p,M. Moreno,2024-01-16
ILS 40911,Women in South America: Between Medicine and Feminism,32541,TTh 12:30-1:45p,V. Miseres,2024-01-16
ILS 43501,Latinos in the Future of America: Building Transformative Leadership,23328,MW 11a-12:15p,L. Fraga,2024-01-16
ILS 46711,Directed Readings: Latino Studies,21947,TBA,K. Richman,2024-01-16
ILS 46711,Directed Readings: Latino Studies,23329,TBA,L. Fraga,2024-01-16
ILS 46711,Directed Readings: Latino Studies,26653,TBA,F. Aragon,2024-01-16
ILS 46711,Directed Readings: Latino Studies,29608,TBA,F. Robles,2024-01-16
ILS 48900,Senior Thesis,22757,TBA,K. Richman,2024-01-16
ILS 48900,Senior Thesis,27099,TBA,R. Ramirez,2024-01-16
ILS 48900,Senior Thesis,33303,TBA,M. Moreno,2024-01-16
IRLL 10101,Beginning Irish (Gaelic) I,25707,MWF 10:30-11:20a,N. Páirc,2024-01-16
IRLL 10101,Beginning Irish (Gaelic) I,32244,MWF 11:30a-12:20p,S. Ní Dhochartaigh,2024-01-16
IRLL 10102,Beginning Irish (Gaelic) II,25058,MWF 9:25-10:15a,M. O'Callaghan,2024-01-16
IRLL 10900,Irish Dance,32484,W 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10900,Irish Dance,32487,W 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10900,Irish Dance,32488,W 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10900,Irish Dance,32489,W 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10901,Irish Social Dance(ceili & set),26826,M 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10901,Irish Social Dance(ceili & set),32333,M 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10901,Irish Social Dance(ceili & set),32335,M 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10901,Irish Social Dance(ceili & set),32485,M 12:30-1:45p,S. Dunne,2024-01-16
IRLL 10902,Notre Dame Céilí Band:,28323,Th 5-6:15p,S. Dunne,2024-01-16
IRLL 10902,Notre Dame Céilí Band:,32473,Th 5-6:15p,S. Dunne,2024-01-16
IRLL 10902,Notre Dame Céilí Band:,32474,Th 5-6:15p,S. Dunne,2024-01-16
IRLL 10902,Notre Dame Céilí Band:,32476,Th 5-6:15p,S. Dunne,2024-01-16
IRLL 11320,Irish Music: Tin Whistle & Tunes,26768,T 5-6:15p,S. Dunne,2024-01-16
IRLL 11320,Irish Music: Tin Whistle & Tunes,32480,T 5-6:15p,S. Dunne,2024-01-16
IRLL 11320,Irish Music: Tin Whistle & Tunes,32481,T 5-6:15p,S. Dunne,2024-01-16
IRLL 11320,Irish Music: Tin Whistle & Tunes,32482,T 5-6:15p,S. Dunne,2024-01-16
IRLL 13186,Literature University Seminar: USEM Literature: Irish Literature and the Politics of Language,32245,TTh 2-3:15p,P. McQuillan,2024-01-16
IRLL 13186,Literature University Seminar: USEM Literature: Kids Defeat Evil: Celtic and Norse YA/Fantasy Literature,22666,MW 9:30-10:45a,A. Mulligan,2024-01-16
IRLL 20103,Intermediate Irish,25815,MWF 10:30-11:20a,T. MacLeod,2024-01-16
IRLL 20203,Intermediate Irish II,25708,MW 12:30-1:45p,T. MacLeod,2024-01-16
IRLL 20223,Introduction to the Study of Irish Folklore,32246,MW 12:30-1:45p,D. Gillan,2024-01-16
IRLL 20224,"Celtic(s)!!! The Celts and their Legacy in Ireland, Scotland, Wales, Brittany and America",32247,MW 9:30-10:45a,D. Gillan,2024-01-16
IRLL 20224,"Celtic(s)!!! The Celts and their Legacy in Ireland, Scotland, Wales, Brittany and America",32471,MW 9:30-10:45a,D. Gillan,2024-01-16
IRLL 30127,Short Story II 1950-2020,32248,MW 2-3:15p,B. O'Conchubhair,2024-01-16
IRLL 30127,Short Story II 1950-2020,32466,MW 2-3:15p,B. O'Conchubhair,2024-01-16
IRLL 30127,Short Story II 1950-2020,32468,MW 2-3:15p,B. O'Conchubhair,2024-01-16
IRLL 30128,Poetry and Protest: Irish poetry in the twentieth and twenty-first century,32249,TTh 9:30-10:45a,C. Ni Riordain,2024-01-16
IRLL 30129,"Remembering Ireland: Public Memory and Private Memory in Memoir, Film and Song",32250,TTh 12:30-1:45p,C. Ni Riordain,2024-01-16
IRLL 30224,"Travels to Medieval Holy Lands, Otherworlds and ""New Worlds""",32251,MW 11a-12:15p,A. Mulligan,2024-01-16
IRLL 30303,Advanced Irish II,28326,MW 2-3:15p,T. MacLeod,2024-01-16
IRLL 30314,Sláinte?:  Alcohol(ism) & the Irish,32252,TTh 11a-12:15p,S. McKibben,2024-01-16
IRLL 30314,Sláinte?:  Alcohol(ism) & the Irish,32462,TTh 11a-12:15p,S. McKibben,2024-01-16
IRLL 30314,Sláinte?:  Alcohol(ism) & the Irish,32463,TTh 11a-12:15p,S. McKibben,2024-01-16
IRLL 30314,Sláinte?:  Alcohol(ism) & the Irish,32464,TTh 11a-12:15p,S. McKibben,2024-01-16
IRLL 30314,Sláinte?:  Alcohol(ism) & the Irish,32924,TTh 11a-12:15p,S. McKibben,2024-01-16
IRLL 40318,Sources Gaelic Ireland,29189,TTh 12:30-1:45p,P. McQuillan,2024-01-16
IRLL 46102,Directed Readings,26539,TBA,B. O'Conchubhair,2024-01-16
IRLL 46102,Directed Readings,26659,TBA,B. O'Conchubhair,2024-01-16
IRLL 48002,Senior Thesis II,29244,TBA,B. O'Conchubhair,2024-01-16
IRLL 60101,Beginning Irish (Gaelic) I,25729,MWF 10:30-11:20a,N. Páirc,2024-01-16
IRLL 60102,Beginning Irish (Gaelic) II,21442,MWF 9:25-10:15a,M. O'Callaghan,2024-01-16
IRLL 60103,Intermediate Irish,20982,MWF 10:30-11:20a,T. MacLeod,2024-01-16
IRLL 60114,Notre Dame Céilí Band:,33051,Th 5-6:15p,S. Dunne,2024-01-16
IRLL 60203,Intermediate Irish II,33239,MW 12:30-1:45p,T. MacLeod,2024-01-16
IRLL 60224,"Travels to Medieval Holy Lands, Otherworlds and 'New Worlds'",33333,MW 11a-12:15p,A. Mulligan,2024-01-16
IRLL 66000,Directed Readings,27151,TBA,B. O'Conchubhair,2024-01-16
IRST 10101,Beginning Irish (Gaelic) I,25818,MWF 10:30-11:20a,N. Páirc,2024-01-16
IRST 10101,Beginning Irish (Gaelic) I,32253,MWF 11:30a-12:20p,S. Ní Dhochartaigh,2024-01-16
IRST 10102,Beginning Irish (Gaelic) II,25157,MWF 9:25-10:15a,M. O'Callaghan,2024-01-16
IRST 20103,Intermediate Irish,21091,MWF 10:30-11:20a,T. MacLeod,2024-01-16
IRST 20103,Intermediate Irish,25158,TBA,TBD,2024-01-16
IRST 20223,Introduction to Irish Folklore,32254,MW 12:30-1:45p,D. Gillan,2024-01-16
IRST 20224,"Celtic(s)!!! The Celts and their Legacy in Ireland, Scotland, Wales, Brittany and America",32256,MW 9:30-10:45a,D. Gillan,2024-01-16
IRST 23654,Ireland Inside Track Preparation Course,23382,T 5:30-6:30p,P. Griffin,2024-01-16
IRST 30125,Poetry and Protest: Irish poetry in the twentieth and twenty-first century,32736,TTh 9:30-10:45a,C. Ni Riordain,2024-01-16
IRST 30129,"Remembering Ireland: Public Memory and Private Memory in Memoir, Film and Song",32735,TTh 12:30-1:45p,C. Ni Riordain,2024-01-16
IRST 30224,"Travels to Medieval Holy Lands, Otherworlds and 'New Worlds'",32258,MW 11a-12:15p,A. Mulligan,2024-01-16
IRST 30315,Sláinte?Alcohol(ism)&theIrish,32470,TTh 11a-12:15p,S. McKibben,2024-01-16
IRST 30351,The Making of Modern Ireland,28856,TTh 9:30-10:45a,C. Barr,2024-01-16
IRST 30440,"The Northern Ireland Troubles, 1920-present",28857,TTh 12:30-1:45p,C. Barr,2024-01-16
IRST 40529,Gender and Irish Drama,32730,MW 12:30-1:45p,S. Harris,2024-01-16
IRST 46000,Directed Readings in Irish Studies,27270,TBA,TBD,2024-01-16
IRST 48000,Directed Research in Irish Studies,27269,TBA,TBD,2024-01-16
IRST 48007,Area Studies Essay:  Irish,25225,TBA,B. O'Conchubhair,2024-01-16
IRST 63000,Irish Studies Graduate ProSeminar,22922,TBA,P. Griffin,2024-01-16
ITAO 20200,Statistical Inference in Business,24490,MW 3:30-4:45p,J. Akosa,2024-01-16
ITAO 20200,Statistical Inference in Business,24491,MW 2-3:15p,J. Akosa,2024-01-16
ITAO 20200,Statistical Inference in Business,24492,MWF 10:30-11:20a,J. Waddell,2024-01-16
ITAO 20200,Statistical Inference in Business,24493,MWF 9:25-10:15a,J. Waddell,2024-01-16
ITAO 20200,Statistical Inference in Business,24494,MW 12:30-1:45p,J. Waddell,2024-01-16
ITAO 20200,Statistical Inference in Business,24495,MWF 11:30a-12:20p,J. Waddell,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26483,T 9:30-10:45a,X. Duan,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26484,T 11a-12:15p,X. Duan,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26485,Th 9:30-10:45a,A. Lanski,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26487,T 12:30-1:45p,R. Easley,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26890,T 2-3:15p,X. Duan,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26891,Th 11a-12:15p,A. Lanski,2024-01-16
ITAO 20210,Coding Fundamentals with Python,26893,Th 12:30-1:45p,A. Lanski,2024-01-16
ITAO 20600,Introduction to Business Technology and Analytics,24497,MWF 8:20-9:10a,N. Ghiaseddin,2024-01-16
ITAO 30100,Foundations of Business Analytics,28327,MW 9:30-10:45a,R. Lewandowski,2024-01-16
ITAO 30100,Foundations of Business Analytics,28328,MW 11a-12:15p,R. Lewandowski,2024-01-16
ITAO 30100,Foundations of Business Analytics,31228,MW 12:30-1:45p,R. Lewandowski,2024-01-16
ITAO 30100,Foundations of Business Analytics,31229,MW 2-3:15p,R. Lewandowski,2024-01-16
ITAO 30160,Conveying Visual Data Insights,26384,TTh 11a-12:15p,B. Erlacher,2024-01-16
ITAO 30160,Conveying Visual Data Insights,26385,TTh 9:30-10:45a,B. Erlacher,2024-01-16
ITAO 30220,Predictive Analytics,26383,MW 12:30-1:45p,V. Kuskova,2024-01-16
ITAO 30220,Predictive Analytics,31230,MW 2-3:15p,V. Kuskova,2024-01-16
ITAO 30230,Data Management,25764,MW 9:30-10:45a,M. Chapple,2024-01-16
ITAO 30230,Data Management,31232,MW 11a-12:15p,M. Chapple,2024-01-16
ITAO 30250,Data Wrangling,31233,MW 9:30-10:45a,J. Akosa,2024-01-16
ITAO 30250,Data Wrangling,31234,MW 11a-12:15p,J. Akosa,2024-01-16
ITAO 30310,AI for Good,29335,TTh 9:30-10:45a,G. Curto Rex,2024-01-16
ITAO 30620,Digital Transformation,28329,TTh 12:30-1:45p,C. Angst,2024-03-07
ITAO 30620,Digital Transformation,28330,TTh 2-3:15p,C. Angst,2024-03-07
ITAO 30630,Systems Analysis and Design,31235,MW 9:30-10:45a,J. Arp,2024-01-16
ITAO 30640,Privacy and Security,24501,MW 11a-12:15p,J. Bulosan,2024-01-16
ITAO 30660,Project Management,25765,TTh 11a-12:15p,S. Siler,2024-01-16
ITAO 30670,The Video Game Industry,31236,MW 5:30-6:45p,J. Spoonhower,2024-01-16
ITAO 30800,Introduction to Process Analytics,24502,MW 9:30-10:45a,R. Kelly,2024-03-18
ITAO 30800,Introduction to Process Analytics,24503,MW 9:30-10:45a,R. Kelly,2024-01-16
ITAO 30800,Introduction to Process Analytics,24504,TTh 11a-12:15p,D. Dickinson,2024-01-16
ITAO 30800,Introduction to Process Analytics,24505,TTh 11a-12:15p,D. Dickinson,2024-03-07
ITAO 40150,Simulation and Optimization,24506,MW 11a-12:15p,J. Akosa,2024-03-18
ITAO 40150,Simulation and Optimization,24507,MW 9:30-10:45a,J. Akosa,2024-03-18
ITAO 40230,Data Analysis with Python,28331,TTh 9:30-10:45a,S. Somanchi,2024-01-16
ITAO 40230,Data Analysis with Python,28332,TTh 11a-12:15p,S. Somanchi,2024-01-16
ITAO 40230,Data Analysis with Python,28333,TTh 2-3:15p,S. Somanchi,2024-01-16
ITAO 40250,Unstructured Data Analytics,24508,MW 12:30-1:45p,F. Nwanganga,2024-03-18
ITAO 40250,Unstructured Data Analytics,25113,MW 2-3:15p,F. Nwanganga,2024-03-18
ITAO 40420,Machine Learning,25114,MW 12:30-1:45p,F. Nwanganga,2024-01-16
ITAO 40420,Machine Learning,25766,MW 2-3:15p,F. Nwanganga,2024-01-16
ITAO 40430,Customer Engagement Analytics,23986,MW 8-9:15a,B. Erlacher,2024-01-16
ITAO 40510,Ethics of Data Analytics,25767,TTh 12:30-1:45p,G. Curto Rex,2024-01-16
ITAO 40510,Ethics of Data Analytics,25843,TTh 2-3:15p,G. Curto Rex,2024-01-16
ITAO 40515,Auditing AI: An Introduction,32621,MW 8-9:15a,C. Kormylo,2024-01-16
ITAO 40520,Sports Analytics,28340,TTh 9:30-10:45a,M. Barron,2024-01-16
ITAO 40520,Sports Analytics,28341,TTh 11a-12:15p,M. Barron,2024-01-16
ITAO 40530,Human Performance Analytics,26380,TTh 11a-12:15p,M. Barron,2024-03-07
ITAO 40530,Human Performance Analytics,26381,TTh 9:30-10:45a,M. Barron,2024-03-07
ITAO 40550,Society and Networks,31237,TTh 2-3:15p,Y. Yang,2024-03-07
ITAO 40550,Society and Networks,31238,TTh 3:30-4:45p,Y. Yang,2024-03-07
ITAO 40570,Urban Analytics,28342,TTh 12:30-1:45p,J. Cai,2024-01-16
ITAO 40570,Urban Analytics,28343,TTh 2-3:15p,J. Cai,2024-01-16
ITAO 40575,Pricing Analytics,32841,MW 2-3:15p,J. Yang,2024-01-16
ITAO 40730,Cloud Computing,25768,MW 12:30-1:45p,S. Nijim,2024-01-16
ITAO 40730,Cloud Computing,26379,MW 2-3:15p,S. Nijim,2024-01-16
ITAO 40730,Cloud Computing,32819,TTh 12:30-1:45p,S. Qu,2024-01-16
ITAO 40850,Analytics Capstone Project,28344,M 3:30-6p,S. Nijim,2024-01-16
ITAO 40850,Analytics Capstone Project,28345,W 3:30-6p,S. Berry,2024-01-16
ITAO 40850,Analytics Capstone Project,28346,MW 12:30-1:45p,B. Erlacher,2024-01-16
ITAO 40860,Early Bridges to Data Science,32842,M 3:30-4:45p; W 4-5:15p,F. Nwanganga,2024-01-16
ITAO 50850,Designing for Human-Centered Artificial Intelligence,26889,MW 3:35-4:50p,A. Abbasi,2024-01-16
ITAO 50860,"Human-centered Analytics: Design, Measurement, and Analysis",29705,Th 9:30a-12:15p,K. Kelley,2024-01-16
ITAO 80850,Designing for Human-Centered AI,26888,MW 3:35-4:50p,A. Abbasi,2024-01-16
ITAO 80860,"Human-centered Analytics: Design, Measurement, and Analysis",27651,Th 9:30a-12:15p,K. Kelley,2024-01-16
ITAO 80870,Graph Theory & Network Science,31219,MW 9:30-10:45a,M. Traeger,2024-01-16
JED 30112,"Persuasion, Commentary and Criticism",26772,MW 9:30-10:45a,A. Redding,2024-01-16
JED 30122,Witnessing the Sixties,25234,TTh 11a-12:15p,P. Cajka,2024-01-16
JED 30132,Applied MultiMedia for Journalists,27887,M 5:30-8p,A. Fuller,2024-01-16
JED 30134,Investigative Reporting,25050,TTh 9:30-10:45a,B. O'Shaughnessy,2024-01-16
JED 30134,Investigative Reporting,25156,TTh 9:30-10:45a,B. O'Shaughnessy,2024-01-16
JED 30142,Principles of Science Communication,26994,TTh 9:30-10:45a,D. Ferrell,2024-01-16
JED 30147,Media Entrepreneurship,27888,W 12:30-1:45p,C. Hedlin,2024-01-16
JED 30150,Newsroom Leadership Seminar,33008,F 10a-12p,J. Kelly,2024-01-16
JED 30151,"Game Day Media: Play by Play, Color Analysis & News Conference",31334,MW 9:30-10:45a,B. Ross,2024-01-16
JED 30152,Catching Lives: The writing of profiles and biographies,32953,TTh 12:30-1:45p,TBD,2024-01-16
JED 45900,Magazine Internship,27256,TBA,J. Kelly,2024-01-16
JED 47931,Special Studies,27252,TBA,J. Kelly,2024-01-16
JED 60134,Investigative Reporting,25883,TTh 9:30-10:45a,B. O'Shaughnessy,2024-01-16
KSGA 20000,Foundations of Cultural Analysis and Engagement,29192,MW 2-3:15p,J. Kowalski,2024-01-16
KSGA 20002,Fundamentals of Social and Cultural Anthropology,25181,MW 2-3:15p,A. Paylor,2024-01-16
KSGA 20200,Democracy in Modern South Asia,31840,MW 3:30-4:45p,S. Ostermann,2024-01-16
KSGA 20300,Global Korea,31841,MW 11a-12:15p,S. Yoon,2024-01-16
KSGA 20300,Global Korea,32935,MW 11a-12:15p,S. Yoon,2024-01-16
KSGA 20600,Modern Islamic Thought,28352,MW 9:30-10:45a,E. Moosa,2024-01-16
KSGA 23000,Keough Ethical Practice Seminar,31842,TTh 2-3:15p,C. Sedmak,2024-01-16
KSGA 23000,Keough Ethical Practice Seminar,31843,MW 12:30-1:45p,H. Culbertson,2024-01-16
KSGA 23100,Keough School Interdisciplinary Seminar: Crit Thnkng in Sustainable Dev,31844,TTh 12:30-1:45p,K. Andersson,2024-01-16
KSGA 30001,International Economics,25669,TTh 9:30-10:45a,E. Dziadula,2024-01-16
KSGA 30005,Simulating Politics and Global Affairs,31845,MW 2-3:15p,T. Mustillo,2024-01-16
KSGA 30202,International Conservation and Development Politics,31846,TTh 12:30-1:45p,D. Miller,2024-01-16
KSGA 30203,Introduction to International Human Rights,26920,MW 9:30-10:45a,Z. Buzas,2024-01-16
KSGA 30310,"Connecting Asia: Pasts, Presents, Futures",26460,TTh 12:30-1:45p,A. Hsu,2024-01-16
KSGA 30400,Policymaking for a Global Era,32375,MW 9:30-10:45a,J. Eisenman,2024-01-16
KSGA 30408,Global Environmental Issues & Policy,28354,TTh 11a-12:15p,E. Adams,2024-01-16
KSGA 30411,"Application, Ethics, and Governance of AI",31847,TTh 3:30-4:45p,Y. Lee,2024-01-16
KSGA 30412,Human Trafficking Policy,31848,TTh 3:30-4:45p,C. Smith,2024-01-16
KSGA 30415,Environmental Economics,32652,TTh 12:30-1:45p,S. Meng,2024-01-16
KSGA 30493,Policy Lab: Global Challenges to the National Security of the United States,26789,TTh 5:05-6:15p,F. Taylor,2024-03-28
KSGA 30496,Policy Lab: Sustainable Development Goals & the Role of Finance,32567,MW 5:05-6:20p,T. Kenney,2024-03-27
KSGA 30600,Engaging World Religions: An Introduction to Religion and Global Affairs,31849,MW 2-3:15p,M. Mirza,2024-01-16
KSGA 30709,U.S. Civil Rights in History and Law,29119,MW 2-3:15p,W. Tobin,2024-01-16
KSGA 40301,Israel-Palestine Conflict through Films,32936,MW 9:30-10:45a,A. Omer,2024-01-16
KSGA 40403,"Cities, States, and Global Governance",31850,TTh 9:30-10:45a,K. Jaros,2024-01-16
KSGA 40408,Future of Labor,29380,TTh 9:30-10:45a,Y. Lee,2024-01-16
KSGA 40495,"Policy Lab: Faith Communities, International Migration and Refugee Protection",32559,TTh 5:05-6:20p,D. Kerwin,2024-02-20
KSGA 43001,Global Affairs Capstone Seminar,26365,TTh 11a-12:15p,T. Beatty,2024-01-16
KSGA 43001,Global Affairs Capstone Seminar,26788,MW 12:30-1:45p,E. Corcoran,2024-01-16
KSGA 43001,Global Affairs Capstone Seminar,28356,TTh 2-3:15p,E. Graham,2024-01-16
LAW 60307,Constitutional Law,20191,MWTh 9:30-10:45a,A. Bellia,2024-01-16
LAW 60307,Constitutional Law,20827,MWTh 9:30-10:45a,S. Bray,2024-01-16
LAW 60307,Constitutional Law,22931,MWTh 9:30-10:45a,R. Alford,2024-01-16
LAW 60308,Civil Procedure,31863,TThF 11a-12:15p,E. Bremer,2024-01-16
LAW 60308,Civil Procedure,31864,TThF 11a-12:15p,C. Burset,2024-01-16
LAW 60308,Civil Procedure,32357,TThF 11a-12:15p,D. Muller,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),20453,MW 8:30-9:20a,K. Gallagher,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),20530,MW 11-11:50a,J. Douglas,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),20696,MW 2-2:50p,J. Douglas,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),26989,MW 8:30-9:20a,J. Carney,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),27593,MW 11-11:50a,K. Gallagher,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),27594,MW 11-11:50a,J. Carney,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),31865,MW 11-11:50a,K. Swanson,2024-01-16
LAW 60707,Legal Research and Writing II (Moot Court),31866,MW 2-2:50p,K. Swanson,2024-01-16
LAW 60906,Property,20411,MTW 3:30-4:45p,N. Garnett,2024-01-16
LAW 60906,Property,20473,MTW 3:30-4:45p,B. Huber,2024-01-16
LAW 60906,Property,23352,MT 3:30-4:45p; W 2-3:15p,D. Waddilove,2024-01-16
LAW 60906,Property,32359,MTW 3:30-4:45p,P. Reidy,2024-01-16
LAW 70101,Business Associations,25654,MTTh 11a-12:15p,P. Corrigan,2024-01-16
LAW 70105,Commercial Law - Sales,22932,M 9-10:40a,P. Harold,2024-01-16
LAW 70107,Securities Regulation,27598,MTh 2-3:15p,P. Corrigan,2024-01-16
LAW 70111,Real Estate Transactions,22462,MW 3:30-4:45p,J. Kelly,2024-01-16
LAW 70113,Commercial Real Estate Transactions,32986,TTh 3:30-5:10p,D. Kelly,2024-01-16
LAW 70119,Bankruptcy,28808,MW 9-10:55a,M. Francus,2024-01-16
LAW 70123,Corporate Finance,32518,TTh 11a-12:15p,M. Macia,2024-01-16
LAW 70128,Copyright Law,28809,TTh 2-3:15p,S. Fusco,2024-01-16
LAW 70128,Copyright Law,32666,TTh 2-3:15p,S. Fusco,2024-01-16
LAW 70132,Information Technology Law,21908,T 5:15-6:55p,T. Flanagan,2024-01-16
LAW 70136,Design Law,32376,T 6-7:15p; W 11a-12:15p,S. Fusco,2024-01-16
LAW 70137,Trademark and Unfair Competition,32398,ThF 9:30-10:45a,R. Kozel,2024-01-16
LAW 70201,Evidence,20233,WTh 9:30-10:45a,J. Gurule,2024-01-16
LAW 70201,Evidence,32403,TTh 2-3:15p,D. Muller,2024-01-16
LAW 70204,Applied Evidence Pretrial-Civil,32379,W 6-9p,J. Seckinger,2024-01-16
